Country Name,Country Code,Series Name,Series Code,2021Q1 [YR2021Q1],2021Q2 [YR2021Q2],2021Q3 [YR2021Q3],2021Q4 [YR2021Q4],2022Q1 [YR2022Q1],2022Q2 [YR2022Q2],2022Q3 [YR2022Q3],2022Q4 [YR2022Q4],2023Q1 [YR2023Q1],2023Q2 [YR2023Q2],2023Q3 [YR2023Q3],2023Q4 [YR2023Q4],2024Q1 [YR2024Q1],2024Q2 [YR2024Q2],2024Q3 [YR2024Q3]
Israel,ISR,"Gross PSD, Total, Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, US$",DP.DOD.DLCD.CR.M1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DLIN.CR.M1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",DP.DOD.DLLO.CR.M1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,"Gross PSD, Total, Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, US$",DP.DOD.DLCD.CR.L1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",DP.DOD.DLLO.CR.L1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",DP.DOD.DSTC.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",DP.DOD.DSDS.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,"Gross PSD, Total, Short-term, Currency and deposits, Nominal Value, US$",DP.DOD.DSCD.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,"Gross PSD, Total, Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DSIN.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Gross PSD, General Gov., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP",DP.DOD.DECD.CR.GG.Z1,109.491843866435,106.914407674297,105.501777649087,103.086201485953,104.737525064611,103.956023263354,101.616854714678,101.253897158766,101.171251805328,100.724613024743,98.8342060828572,97.4940286069334,96.2729440905154,96.7966237801927,95.0670757558338
Italy,ITA,"Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP",DP.DOD.DECX.CR.GG.Z1,48.1092276003316,46.5190884874412,45.3063518884782,42.6485200632008,41.8500655861131,39.9782605451335,38.2919155661527,37.0952349204203,35.9752283423457,37.0018341205798,36.679521994593,37.2996032056085,38.9383310288354,40.0750213104936,41.2289197359681
Italy,ITA,"Gross PSD, General Gov., All maturities, All instruments, Nominal Value, % of GDP",DP.DOD.DECT.CR.GG.Z1,157.601071466767,153.433496161738,150.808129537565,145.7347215491,146.587590650724,143.934283808488,139.908770280831,138.349132079187,137.146480147673,137.726447145323,135.51372807745,134.793631812542,135.211275119351,136.871645090686,136.295995491802
Italy,ITA,"Gross PSD, General Gov., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP",DP.DOD.DECF.CR.GG.Z1,0.176582089297156,0.167213540801701,0.165500239996145,0.167824519746893,0.165806968977245,0.172203290230934,0.175797138509997,0.162791398334047,0.157529900112229,0.154140290710495,0.0533723158536256,0.053002500703007,0.0531992114387966,0.0519550747798053,0.0520485352038207
Italy,ITA,"Gross PSD, General Gov., All maturities, All instruments, Domestic currency, Nominal Value, % of GDP",DP.DOD.DECN.CR.GG.Z1,157.424489377469,153.266282620937,150.642629297569,145.566897029353,146.421783681747,143.762080518257,139.732973142321,138.186340680853,136.988950247561,137.572306854564,135.460355761597,134.740629311839,135.158075907912,136.819690015906,136.243946956598
Italy,ITA,"Gross PSD, General Gov., All maturities, All instruments, Domestic creditors, Nominal Value, National Currency",DP.DOD.DECD.CR.GG,1845090748239,1882406480338,1898403101587,1899371096930,1975119614376,2005749135696,1993799613461,2022096015904,2062566170005,2087387670187,2078387682411,2074674488660,2064268678426,2088310398335,2065572550363
Italy,ITA,"Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.GG,810707789875,819046146661,815244262829,785802223452,789200292360,771348874436,751316370388,740812243740,733422663188,766815279783,771334841769,793736153009,834909308034,864586805282,895802507973
Italy,ITA,"Gross PSD, General Gov., All maturities, All instruments, Nominal Value, National Currency",DP.DOD.DECT.CR.GG,2655798538114,2701452626999,2713647364416,2685173320381,2764319906736,2777098010132,2745115983849,2762908259644,2795988833193,2854202949970,2849722524180,2868410641669,2899177986460,2952897203617,2961375058336
Italy,ITA,"Gross PSD, General Gov., All maturities, All instruments, Foreign currency, Nominal Value, National Currency",DP.DOD.DECF.CR.GG,2975655243,2944073298,2978017773,3092179531,3126755157,3322526100,3449272936,3251033760,3211543170,3194358684,1122368138,1127894063,1140688767,1120889538,1130886006
Italy,ITA,"Gross PSD, General Gov., All maturities, All instruments, Domestic currency, Nominal Value, National Currency",DP.DOD.DECN.CR.GG,2652822882871,2698508553701,2710669346643,2682081140850,2761193151579,2773775484032,2741666710913,2759657225884,2792777290023,2851008591285,2848600156042,2867282747606,2898037297693,2951776314079,2960244172330
Italy,ITA,"Gross PSD, General Gov., All maturities, All instruments, Domestic creditors, Nominal Value, US$",DP.DOD.DECD.CR.GG.CD,2163368902310.23,2237051861233.68,2198160951327.59,2151227704382.92,2192580283918.8,2083371627247.44,1943555863201.78,2156767610563.21,2243040709880.44,2268155442425.19,2201843910746.21,2292515309969.3,2231680868246.35,2235536281417.62,2312615027386.41
Italy,ITA,"Gross PSD, General Gov., All maturities, All instruments, Domestic currency, Nominal Value, US$",DP.DOD.DECN.CR.GG.CD,3110434830166.25,3206907565218.27,3138684036477.93,3037725100126.71,3065200517567.85,2881120595264.04,2672576709797.99,2943450397127.87,3037145302900.01,3097905935290.28,3017807005310.89,3168347436104.63,3133068122535.9,3159876544221.57,3314289375340.67
Italy,ITA,"Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, US$",DP.DOD.DECX.CR.GG.CD,950554883628.438,973354440691.932,943971331929.699,889999598281.735,876091244548.836,801200075876.673,732383197854.222,790150339173.084,797597146216.95,833221483012.208,817152131370.078,877078449074.945,902620452915.557,925540175054.381,1002940487926.57
Italy,ITA,"Gross PSD, General Gov., All maturities, All instruments, Foreign currency, Nominal Value, US$",DP.DOD.DECF.CR.GG.CD,3488955772.4175,3498736707.3432,3448246779.3567,3502202536.8106,3471010899.7857,3451107860.07,3362351258.0128,3467552608.416,3492553197.375,3470990146.0344,1189036805.3972,1246322939.615,1233198626.0037,1199912250.429,1266139972.3176
Italy,ITA,"Gross PSD, General Gov., All maturities, All instruments, Nominal Value, US$",DP.DOD.DECT.CR.GG.CD,3113923785938.67,3210406301925.61,3142132283257.29,3041227302663.52,3068671528467.63,2884571703124.11,2675939061056.01,2946917949736.29,3040637856097.39,3101376925437.4,3018996042116.29,3169593759044.25,3134301321161.91,3161076456472,3315555515312.99
Italy,ITA,"Gross PSD, Public Sector, All maturities, All instruments, Domestic creditors, Nominal Value, National Currency",DP.DOD.DECD.CR.PS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Gross PSD, Public Sector, All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.PS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Gross PSD, Public Sector, All maturities, All instruments, Domestic currency, Nominal Value, National Currency",DP.DOD.DECN.CR.PS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Gross PSD, Public Sector, All maturities, All instruments, Foreign currency, Nominal Value, National Currency",DP.DOD.DECF.CR.PS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Gross PSD, Public Sector, All maturities, All instruments, Nominal Value, National Currency",DP.DOD.DECT.CR.PS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",DP.DOD.DECD.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",DP.DOD.DECN.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",DP.DOD.DECX.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",DP.DOD.DECF.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",DP.DOD.DECT.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",DP.DOD.DLTC.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",DP.DOD.DLTC.CR.M1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.M1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Gross PSD, Total, Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, US$",DP.DOD.DLCD.CR.M1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DLIN.CR.M1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",DP.DOD.DLLO.CR.M1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Gross PSD, Total, Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, US$",DP.DOD.DLCD.CR.L1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",DP.DOD.DLLO.CR.L1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",DP.DOD.DSTC.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",DP.DOD.DSDS.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Gross PSD, Total, Short-term, Currency and deposits, Nominal Value, US$",DP.DOD.DSCD.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Gross PSD, Total, Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DSIN.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Gross PSD, General Gov., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP",DP.DOD.DECD.CR.GG.Z1,210.039924801578,207.276467050384,205.000979677142,203.379998455887,206.768606432516,208.301391443211,206.187230555872,206.793468758586,205.747591662437,203.68732368416,202.666917608411,201.55987556271,199.843292263709,200.62795557904,199.937824092127
Japan,JPN,"Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP",DP.DOD.DECX.CR.GG.Z1,26.6526401205372,26.4271310175846,28.02157829616,29.8348142535018,29.4449481267346,30.390442298464,31.7775042559734,31.5256393330312,30.9229890797821,31.2456437059917,28.7149102170361,28.2805772338686,29.2533540865654,27.3548125324406,25.5337055812294
Japan,JPN,"Gross PSD, General Gov., All maturities, All instruments, Nominal Value, % of GDP",DP.DOD.DECT.CR.GG.Z1,236.692564922115,233.703598067968,233.022557973302,233.214812709389,236.21355455925,238.691833741675,237.964734811845,238.319108091617,236.670580742219,234.932967390152,231.381827825447,229.840452796578,229.096646350274,227.982768111481,225.471529673357
Japan,JPN,"Gross PSD, General Gov., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP",DP.DOD.DECF.CR.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Gross PSD, General Gov., All maturities, All instruments, Domestic currency, Nominal Value, % of GDP",DP.DOD.DECN.CR.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Gross PSD, General Gov., All maturities, All instruments, Domestic creditors, Nominal Value, National Currency",DP.DOD.DECD.CR.GG,1.1316697E+15,1.1366117E+15,1.1299695E+15,1.1248303E+15,1.1467023E+15,1.1585563E+15,1.15E+15,1.1590898E+15,1.1671421E+15,1.1718478E+15,1.1845172E+15,1.1930583E+15,1.1894361E+15,1.2005621E+15,1.2049153E+15
Japan,JPN,"Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.GG,143601200000000,144914600000000,154455500000000,165006900000000,163296500000000,169029300000000,177237600000000,176703100000000,175416500000000,179761500000000,167828600000000,167396300000000,174111400000000,163691800000000,153877600000000
Japan,JPN,"Gross PSD, General Gov., All maturities, All instruments, Nominal Value, National Currency",DP.DOD.DECT.CR.GG,1.2752709E+15,1.2815263E+15,1.284425E+15,1.2898372E+15,1.3099988E+15,1.3275856E+15,1.3272376E+15,1.3357929E+15,1.3425586E+15,1.3516093E+15,1.3523458E+15,1.3604546E+15,1.3635475E+15,1.3642539E+15,1.3587929E+15
Japan,JPN,"Gross PSD, General Gov., All maturities, All instruments, Foreign currency, Nominal Value, National Currency",DP.DOD.DECF.CR.GG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Gross PSD, General Gov., All maturities, All instruments, Domestic currency, Nominal Value, National Currency",DP.DOD.DECN.CR.GG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Gross PSD, General Gov., All maturities, All instruments, Domestic creditors, Nominal Value, US$",DP.DOD.DECD.CR.GG.CD,10222851851851.9,10286078733031.7,10097127155750.2,9848789948340.78,9368482843137.26,8479516211666.55,7945281193864.86,8737955522050.51,8743947407851.37,8088402816123.68,7926373126338.33,8407147487844.4,7864040330578.51,7459223982603.29,8446654749386.61
Japan,JPN,"Gross PSD, General Gov., All maturities, All instruments, Domestic currency, Nominal Value, US$",DP.DOD.DECN.CR.GG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, US$",DP.DOD.DECX.CR.GG.CD,1297210478771.45,1311444343891.4,1380176034313.29,1444767533490.94,1334121732026.14,1237131669472.3,1224523974022.39,1332100263852.24,1314178154030.57,1240761319712.86,1123050053533.19,1179594813614.26,1151149752066.11,1017035104069.59,1078707325622.15
Japan,JPN,"Gross PSD, General Gov., All maturities, All instruments, Foreign currency, Nominal Value, US$",DP.DOD.DECF.CR.GG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Gross PSD, General Gov., All maturities, All instruments, Nominal Value, US$",DP.DOD.DECT.CR.GG.CD,11520062330623.3,11597523076923.1,11477303190063.4,11293557481831.7,10702604575163.4,9716647881138.84,9169805167887.25,10070055785902.8,10058125561881.9,9329164135836.55,9049423179871.52,9586742301458.66,9015190082644.62,8476259086672.88,9525362075008.76
Japan,JPN,"Gross PSD, Public Sector, All maturities, All instruments, Domestic creditors, Nominal Value, National Currency",DP.DOD.DECD.CR.PS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Gross PSD, Public Sector, All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.PS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Gross PSD, Public Sector, All maturities, All instruments, Domestic currency, Nominal Value, National Currency",DP.DOD.DECN.CR.PS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Gross PSD, Public Sector, All maturities, All instruments, Foreign currency, Nominal Value, National Currency",DP.DOD.DECF.CR.PS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Gross PSD, Public Sector, All maturities, All instruments, Nominal Value, National Currency",DP.DOD.DECT.CR.PS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",DP.DOD.DECD.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",DP.DOD.DECN.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",DP.DOD.DECX.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",DP.DOD.DECF.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",DP.DOD.DECT.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",DP.DOD.DLTC.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",DP.DOD.DLTC.CR.M1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.M1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Gross PSD, Total, Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, US$",DP.DOD.DLCD.CR.M1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DLIN.CR.M1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",DP.DOD.DLLO.CR.M1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Gross PSD, Total, Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, US$",DP.DOD.DLCD.CR.L1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",DP.DOD.DLLO.CR.L1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",DP.DOD.DSTC.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",DP.DOD.DSDS.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Gross PSD, Total, Short-term, Currency and deposits, Nominal Value, US$",DP.DOD.DSCD.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Gross PSD, Total, Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DSIN.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Gross PSD, General Gov., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP",DP.DOD.DECD.CR.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP",DP.DOD.DECX.CR.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Gross PSD, General Gov., All maturities, All instruments, Nominal Value, % of GDP",DP.DOD.DECT.CR.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Gross PSD, General Gov., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP",DP.DOD.DECF.CR.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Gross PSD, General Gov., All maturities, All instruments, Domestic currency, Nominal Value, % of GDP",DP.DOD.DECN.CR.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Gross PSD, General Gov., All maturities, All instruments, Domestic creditors, Nominal Value, National Currency",DP.DOD.DECD.CR.GG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.GG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Gross PSD, General Gov., All maturities, All instruments, Nominal Value, National Currency",DP.DOD.DECT.CR.GG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Gross PSD, General Gov., All maturities, All instruments, Foreign currency, Nominal Value, National Currency",DP.DOD.DECF.CR.GG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Gross PSD, General Gov., All maturities, All instruments, Domestic currency, Nominal Value, National Currency",DP.DOD.DECN.CR.GG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Gross PSD, General Gov., All maturities, All instruments, Domestic creditors, Nominal Value, US$",DP.DOD.DECD.CR.GG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Gross PSD, General Gov., All maturities, All instruments, Domestic currency, Nominal Value, US$",DP.DOD.DECN.CR.GG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, US$",DP.DOD.DECX.CR.GG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Gross PSD, General Gov., All maturities, All instruments, Foreign currency, Nominal Value, US$",DP.DOD.DECF.CR.GG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Gross PSD, General Gov., All maturities, All instruments, Nominal Value, US$",DP.DOD.DECT.CR.GG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Gross PSD, Public Sector, All maturities, All instruments, Domestic creditors, Nominal Value, National Currency",DP.DOD.DECD.CR.PS,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,KAZ,"Gross PSD, Public Sector, All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.PS,15517463836468.1,16453572761826.4,17153670088263.1,17515944745505.9,15884008631045.9,16164030375437.5,15839309965767,14524335609344.7,13773563270114.8,13643311119710.5,14368463997482.6,13493831846138,12872494941460.9,13998615555705.1,14764569112459.8
Kazakhstan,KAZ,"Gross PSD, Public Sector, All maturities, All instruments, Domestic currency, Nominal Value, National Currency",DP.DOD.DECN.CR.PS,1428684977599.84,1562969550500.07,1487640126050.23,1308555392532.11,1118215387992.21,1029103750058.35,1036819922896.6,1023935169947.83,1173175462327.69,1070909463648.74,1216244314467.38,1232852209989.85,1171592549469.21,1244981305208.42,1745085941256.66
Kazakhstan,KAZ,"Gross PSD, Public Sector, All maturities, All instruments, Foreign currency, Nominal Value, National Currency",DP.DOD.DECF.CR.PS,14088778858868.2,14890603211326.3,15666029962212.9,16207389352973.8,14765793243053.7,15134926625379.1,14802490042870.4,13500400439396.8,12600387807787.2,12572401656061.8,13152219683015.2,12260979636148.2,11700902391991.7,12753634250496.7,13019483171203.1
Kazakhstan,KAZ,"Gross PSD, Public Sector, All maturities, All instruments, Nominal Value, National Currency",DP.DOD.DECT.CR.PS,15517463836468.1,16453572761826.4,17153670088263.1,17515944745505.9,15884008631045.9,16164030375437.5,15839309965767,14524335609344.7,13773563270114.8,13643311119710.5,14368463997482.6,13493831846138,12872494941460.9,13998615555705.1,14764569112459.8
Kazakhstan,KAZ,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",DP.DOD.DECD.CR.PS.CD,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,KAZ,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",DP.DOD.DECN.CR.PS.CD,3362482001.45882,3652736425.02664,3494573939.51194,3030466402.34394,2398008595.12387,2187999638.6834,2174948968.75795,2213196087.64256,2597187271.31941,2366598447.87683,2563368679.6146,2712188562.32297,2622303033.86278,2640693393.42496,3626604795.5039
Kazakhstan,KAZ,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",DP.DOD.DECX.CR.PS.CD,36521132143.5385,38452805769.4536,40295208100.2188,40564948461.1068,34063195365.8423,34366692978.3507,33226301033.683,31393787116.2752,30492048593.3781,30150297495.5482,30283118405.7343,29685485493.2744,28811708092.2622,29692053575.7426,30683449955.6146
Kazakhstan,KAZ,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",DP.DOD.DECF.CR.PS.CD,33158650142.0796,34800069344.4269,36800634160.7069,37534482058.7629,31665186770.7184,32178693339.6672,31051352064.925,29180591028.6325,27894861322.0589,27783699047.6715,27719749726.1197,26973296930.9515,26189405058.3995,27051360182.3177,27056845160.1107
Kazakhstan,KAZ,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",DP.DOD.DECT.CR.PS.CD,36521132143.5385,38452805769.4536,40295208100.2188,40564948461.1068,34063195365.8423,34366692978.3507,33226301033.683,31393787116.2752,30492048593.3781,30150297495.5482,30283118405.7343,29685485493.2744,28811708092.2622,29692053575.7426,30683449955.6146
Kazakhstan,KAZ,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",DP.DOD.DLTC.CR.PS.CD,34440740794.9406,36373735065.5558,38373391931.4428,38141897340.9003,33233956138.1,33103240571.5148,31401261003.2605,30473359135.3408,29885625483.7491,29582091747.258,29643075830.3319,28795966599.5041,28046442034.0372,28693097810.6892,29376153362.4427
Kazakhstan,KAZ,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",DP.DOD.DLTC.CR.M1.PS.CD,33062350348.2614,34514217715.0814,36460194074.1544,35859691346.3516,31146203236.4972,31565720988.3582,29533552630.2207,28041302624.0385,27297363720.0071,27435470881.3194,27372050514.8803,27300683469.1744,26374889667.8925,26663377552.2807,27088750384.6615
